iter	Logloss
293	0.04148086558
294	0.04141044199
295	0.04135691091
296	0.04125780439
297	0.04119550986
298	0.04106882473
299	0.04099253473
300	0.04091764552
301	0.04090329899
302	0.04081572951
303	0.04071599745
304	0.04061185885
305	0.04058256624
306	0.0405461097
307	0.04051144368
308	0.04043151517
309	0.04037123124
310	0.04030931816
311	0.04024833363
312	0.04018394747
313	0.04012495203
314	0.04000947308
315	0.03995273163
316	0.03990131177
317	0.03988863464
318	0.03981413259
319	0.03976274155
320	0.03970688996
321	0.03962739694
322	0.03962087532
323	0.03952699698
324	0.03946020256
325	0.03939566066
326	0.03928277319
327	0.03917635367
328	0.0391372656
329	0.0390934856
330	0.03905081191
331	0.0389535096
332	0.03888137331
333	0.03878382457
334	0.03872317724
335	0.03866195315
336	0.03860442571
337	0.03848705858
338	0.03841911146
339	0.03835139191
340	0.03830436887
341	0.03825386569
342	0.03821501881
343	0.03817205794
344	0.03810561729
345	0.03801063922
346	0.03792683369
347	0.03783257264
348	0.03778986188
349	0.03776488788
350	0.03768584902
351	0.03763617393
352	0.03761407191
353	0.0375502977
354	0.0375054019
355	0.03744518489
356	0.03737969961
357	0.03730743983
358	0.03725367364
359	0.03716532037
360	0.03708151043
361	0.03703211342
362	0.03695151123
363	0.036878676
364	0.03682729935
365	0.03679167202
366	0.0367483522
367	0.03667000625
368	0.03661819112
369	0.03656136981
370	0.03649789499
371	0.03647000726
372	0.03646253075
373	0.03641578642
374	0.03633450458
375	0.03628761032
376	0.03622993415
377	0.03620378815
378	0.03617356638
379	0.03611826489
380	0.03601663769
381	0.03598689154
382	0.03589764231
383	0.03589163351
384	0.03583493623
385	0.03578593764
386	0.03574368194
387	0.03570687936
388	0.03566610948
389	0.03562290618
390	0.0355615904
391	0.0354931278
392	0.03540601966
393	0.03529349068
394	0.0352206119
395	0.03512919414
396	0.03506698553
397	0.03504575956
398	0.03499573413
399	0.03495341526
400	0.03491648264
401	0.03486035906
402	0.03479948402
403	0.03475642315
404	0.03475404096
405	0.03468871623
406	0.03463144765
407	0.03460782924
408	0.03454977689
409	0.03450252875
410	0.03446209359
411	0.03442187899
412	0.03438429899
413	0.03432383197
414	0.03427277853
415	0.03423745826
416	0.03417820751
417	0.03409424181
418	0.03406577245
419	0.03397134306
420	0.03391213151
421	0.03384244704
422	0.03374178288
423	0.03367381357
424	0.03358203808
425	0.03357381735
426	0.03351667659
427	0.03344993565
428	0.03340123165
429	0.03334831296
430	0.03330635723
431	0.03326504662
432	0.03322528165
433	0.03314585765
434	0.03307620398
435	0.03301385042
436	0.03296321502
437	0.03288015442
438	0.03284367301
439	0.03280886373
440	0.03275401839
441	0.03270891769
442	0.03261746351
443	0.03260664931
444	0.03256277442
445	0.03253171508
446	0.03248973851
447	0.03244848513
448	0.0324094394
449	0.03235031172
450	0.03228235197
451	0.03224134171
452	0.03219652219
453	0.03216448874
454	0.03213706756
455	0.03209832193
456	0.03206042627
457	0.0320557873
458	0.0319984787
459	0.03195146102
460	0.03190414835
461	0.03187060171
462	0.03183197094
463	0.03181816009
464	0.03177785773
465	0.03170698913
466	0.03164938069
467	0.03158530267
468	0.03154248863
469	0.03149835241
470	0.03147757204
471	0.03143726184
472	0.03137161892
473	0.03134140239
474	0.03129437956
475	0.03126015909
476	0.03122709765
477	0.0311933434
478	0.03116357071
479	0.03114978974
480	0.03109577228
481	0.03106028134
482	0.03102681585
483	0.0309421273
484	0.03088497152
485	0.03087721239
486	0.03086383099
487	0.03082086571
488	0.03077792782
489	0.03072900206
490	0.03069430467
491	0.03066424248
492	0.03062596344
493	0.03058630783
494	0.03054135894
495	0.03050011481
496	0.03045946469
497	0.03041940233
498	0.03037772748
499	0.0303251623
500	0.03029030885
501	0.03024023559
502	0.03020558984
503	0.03017812886
504	0.03015060502
505	0.03011226907
506	0.03007227077
507	0.03004170842
508	0.029999398
509	0.0299706667
510	0.02993449294
511	0.02989095165
512	0.02984649902
513	0.02978794941
514	0.02973875585
515	0.02970815385
516	0.02966634502
517	0.02959855312
518	0.02956578924
519	0.02953481697
520	0.02950545114
521	0.02946089654
522	0.02940904349
523	0.02937166906
524	0.02933092261
525	0.02930360851
526	0.02926106575
527	0.0292386698
528	0.0292111064
529	0.02916721292
530	0.02913608089
531	0.02910492335
532	0.02903754179
533	0.02901940665
534	0.02899019191
535	0.02899013197
536	0.02898857301
537	0.02894294561
538	0.02892739558
539	0.02892094494
540	0.02885703989
541	0.02877282735
542	0.02874355328
543	0.02874220308
544	0.02870637929
545	0.02865999167
546	0.02864288988
547	0.02858037984
548	0.02855027586
549	0.02851400426
550	0.02846268808
551	0.02843648393
552	0.02841920475
553	0.02839169923
554	0.02838157448
555	0.02832554769
556	0.02827458474
557	0.02822672417
558	0.02816448296
559	0.02810451119
560	0.02808130667
561	0.02804987549
562	0.02801664331
563	0.02798989317
564	0.02796236974
565	0.02792279038
566	0.0278906608
567	0.02785226722
568	0.02782255987
569	0.02777444739
570	0.02773170613
571	0.02769856719
572	0.02767005356
573	0.02765152385
574	0.02760245018
575	0.02756911195
576	0.02756196549
577	0.02752612286
578	0.02749133114
579	0.02746098186
580	0.02744223159
581	0.02740632749
582	0.02736319275
583	0.0273213382
584	0.02726664579
585	0.02721843867
586	0.02720200764
587	0.02717735355
588	0.02714156069
589	0.02711053988
590	0.02707593949
591	0.02707593823
592	0.02705639143
593	0.02702188236
594	0.02698795908
595	0.02694416334
596	0.02691021745
597	0.02688374388
598	0.02686318804
599	0.02682973619
600	0.02682869714
601	0.02679907071
602	0.02678085585
603	0.02674959039
604	0.02672115349
605	0.02669996959
606	0.02668220305
607	0.02665394807
608	0.02662525282
609	0.02658925675
610	0.02654067522
611	0.02649628852
612	0.02646195128
613	0.02641019869
614	0.02636386595
615	0.02632468583
616	0.02628347912
617	0.02624707018
618	0.02621561507
619	0.02616440213
620	0.02613191697
621	0.02608642968
622	0.02605891179
623	0.0260347509
624	0.02598659841
625	0.02596576614
626	0.02592329161
627	0.02590476335
628	0.02586809967
629	0.0258291592
630	0.02580583356
631	0.02578618223
632	0.02578613538
633	0.02575858862
634	0.02574497624
635	0.02569818239
636	0.02561632822
637	0.02559035076
638	0.02554538479
639	0.02551501641
640	0.02549298465
641	0.0254711981
642	0.02544357887
643	0.02540375241
644	0.02537248701
645	0.02534616056
646	0.02531110682
647	0.02528386355
648	0.02523300355
649	0.02523297495
650	0.02521578776
651	0.02520012624
652	0.02518128605
653	0.02515620651
654	0.02513173944
655	0.02510182677
656	0.02507455582
657	0.02504414384
658	0.02501622128
659	0.02499292974
660	0.02496257669
661	0.02493695877
662	0.02490918033
663	0.02488815662
664	0.02485268222
665	0.02483604839
666	0.02481294355
667	0.02479535694
668	0.0247588141
669	0.02473400313
670	0.02471001107
671	0.02468793711
672	0.02465669537
673	0.02464276091
674	0.02459970393
675	0.0245586272
676	0.02454019088
677	0.0245145254
678	0.02449947478
679	0.02447330842
680	0.0244485986
681	0.0244173368
682	0.02437831868
683	0.02433074374
684	0.0243029812
685	0.02428491259
686	0.02426420149
687	0.02424302801
688	0.02420652059
689	0.02418255449
690	0.02416926931
691	0.02412764282
692	0.02410943243
693	0.0240973227
694	0.0240455274
695	0.02402763366
696	0.02400682283
697	0.02397659997
698	0.02394259419
699	0.02390199761
700	0.02388452841
701	0.02387957119
702	0.02386235569
703	0.02381700423
704	0.02379571088
705	0.02377730176
706	0.02374736046
707	0.02372464553
708	0.0237090829
709	0.02369922995
710	0.02368599926
711	0.02366896652
712	0.02364436601
713	0.02363529538
714	0.02362077128
715	0.02359954519
716	0.02356926157
717	0.02354915047
718	0.02354741312
719	0.02352141532
720	0.02349080271
721	0.02345725633
722	0.02343401888
723	0.02339135936
724	0.02335081973
725	0.02331555544
726	0.0232865318
727	0.02326580401
728	0.02325196368
729	0.02320873347
730	0.02319993162
731	0.02317791651
732	0.02314785903
733	0.02312980585
734	0.02308706789
735	0.02306627316
736	0.02306628949
737	0.02304562222
738	0.02302966513
739	0.02301282852
740	0.02299467586
741	0.02297661216
742	0.0229601169
743	0.02294101862
744	0.02292167836
745	0.02292165186
746	0.02292165229
747	0.02292161466
748	0.02288833457
749	0.02286904011
750	0.02284626641
751	0.02283544411
752	0.02282605806
753	0.02282604138
754	0.022826024
755	0.02282595307
756	0.0228259303
757	0.02282590108
758	0.02282587448
759	0.02282581909
760	0.02282580241
761	0.02282577258
762	0.02282575364
763	0.02282574038
764	0.02282572851
765	0.02277727664
766	0.022777232
767	0.02277722122
768	0.02277719285
769	0.02275635844
770	0.02275634851
771	0.02275634266
772	0.02275633677
773	0.02275633024
774	0.02275632151
775	0.02275631019
776	0.02275632274
777	0.02275631318
778	0.02275630239
779	0.02275627889
780	0.02275628961
781	0.02275627707
782	0.02275626263
783	0.02275622277
784	0.02275618285
785	0.02275617542
786	0.02275616799
787	0.02275614308
788	0.02275614372
789	0.02275610603
790	0.02275610603
791	0.02274096503
792	0.02272163086
793	0.02271305497
794	0.0226964757
795	0.02269645189
796	0.0226964366
797	0.0226946349
798	0.02269459082
799	0.02269455533
800	0.0226945508
801	0.0226913351
802	0.02266558483
803	0.02263087031
804	0.02261177734
805	0.02261176012
806	0.02259047788
807	0.02256353692
808	0.02254417794
809	0.0225253374
810	0.02251116049
811	0.02247551717
812	0.02246636962
813	0.02243825249
814	0.0223934588
815	0.02237086417
816	0.02235025826
817	0.02233242179
818	0.02230678159
819	0.02229224508
820	0.02226039045
821	0.02224735323
822	0.02218354458
823	0.02213449676
824	0.02208781178
825	0.02205402824
826	0.02202521852
827	0.02198550906
828	0.02198550906
829	0.02198550906
830	0.02197200392
831	0.02195892431
832	0.02193227678
833	0.02190753104
834	0.02189441635
835	0.02187330018
836	0.02183937332
837	0.02183061288
838	0.02178315428
839	0.02175091682
840	0.02174233138
841	0.02171177009
842	0.02168031983
843	0.02166132543
844	0.02163851059
845	0.02160466701
846	0.02157256686
847	0.02155997364
848	0.02154354712
849	0.02152239064
850	0.02146230638
851	0.02144916619
852	0.02142930898
853	0.02141394599
854	0.02138522891
855	0.02135760669
856	0.021343256
857	0.02132503635
858	0.021308419
859	0.02129517143
860	0.0212747605
861	0.02126688255
862	0.02125090787
863	0.02123975591
864	0.02122103933
865	0.02118429921
866	0.02115758708
867	0.02113315295
868	0.0211150913
869	0.02109174703
870	0.02106934627
871	0.02106932641
872	0.02106932641
873	0.02105733345
874	0.02105731195
875	0.02102768633
876	0.02102765963
877	0.02102763538
878	0.02102761999
879	0.02102761616
880	0.02102761037
881	0.02102758548
882	0.02102757617
883	0.02102754212
884	0.02102753954
885	0.02102751888
886	0.02102750895
887	0.02102749852
888	0.02102748563
889	0.02102748563
890	0.02102747798
891	0.02102747751
892	0.02102746901
893	0.02102746018
894	0.02102744344
895	0.02102743537
896	0.02102743748
897	0.02102742953
898	0.0210274048
899	0.02102740394
900	0.02102738884
901	0.02102737576
902	0.02102736968
903	0.02102735752
904	0.02102730407
905	0.02102730282
906	0.0210272875
907	0.02102722569
908	0.02102723361
909	0.02102723138
910	0.02102719018
911	0.02102719178
912	0.02102719126
913	0.02102717754
914	0.02102717421
915	0.02102716765
916	0.02102715509
917	0.02102713964
918	0.02102713956
919	0.02102712819
920	0.02102713028
921	0.0210271023
922	0.0210270973
923	0.02102709447
924	0.02102706891
925	0.02102706311
926	0.02102705256
927	0.02102706271
928	0.02102704675
929	0.02102704651
930	0.02102702119
931	0.02102702021
932	0.02102700312
933	0.021026988
934	0.02102699595
935	0.02102699595
936	0.02102698746
937	0.0210269616
938	0.02102695949
939	0.02102695949
940	0.02102695949
941	0.02102695949
942	0.02102684697
943	0.02102684113
944	0.0210268031
945	0.02102679912
946	0.02102677604
947	0.02102677202
948	0.02102674971
949	0.0210267382
950	0.02102673543
951	0.02102672104
952	0.02102672095
953	0.02102672944
954	0.02102671232
955	0.02102670739
956	0.02102669789
957	0.02102669789
958	0.02102669789
959	0.02102668604
960	0.02102667891
961	0.02102667866
962	0.02102666218
963	0.02102666082
964	0.02102665909
965	0.02102665742
966	0.02102665084
967	0.02102663743
968	0.02102663743
969	0.02102663743
970	0.02102663293
971	0.02102662283
972	0.02102661703
973	0.02102657666
974	0.02102655786
975	0.02102656115
976	0.02102657055
977	0.02102652739
978	0.02102652819
979	0.02102651912
980	0.02102652483
981	0.02102651141
982	0.02102650786
983	0.02102648541
984	0.02102647248
985	0.02102646262
986	0.0210264672
987	0.0210264672
988	0.02101094923
989	0.02100801277
990	0.02099019943
991	0.0209719845
992	0.02095232129
993	0.0209312781
994	0.02093128477
995	0.02091330082
996	0.02088443514
997	0.02087152844
998	0.02087152214
999	0.02087151053
